Domain Code;Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1232;Cucumbers and gherkins;2018;2018;ha;49500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1232;Cucumbers and gherkins;2018;2018;kg/ha;19901.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1232;Cucumbers and gherkins;2018;2018;t;985120;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1232;Cucumbers and gherkins;2019;2019;ha;52100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1232;Cucumbers and gherkins;2019;2019;kg/ha;19849.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1232;Cucumbers and gherkins;2019;2019;t;1034170;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1232;Cucumbers and gherkins;2020;2020;ha;54100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1232;Cucumbers and gherkins;2020;2020;kg/ha;18715.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1232;Cucumbers and gherkins;2020;2020;t;1012530;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1232;Cucumbers and gherkins;2021;2021;ha;53300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1232;Cucumbers and gherkins;2021;2021;kg/ha;20261.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1232;Cucumbers and gherkins;2021;2021;t;1079960;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1232;Cucumbers and gherkins;2022;2022;ha;45100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1232;Cucumbers and gherkins;2022;2022;kg/ha;18305.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1232;Cucumbers and gherkins;2022;2022;t;825590;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01351.01;Currants;2014;2014;ha;4500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01351.01;Currants;2014;2014;kg/ha;5731.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01351.01;Currants;2014;2014;t;25790;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01351.01;Currants;2015;2015;ha;4500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01351.01;Currants;2015;2015;kg/ha;5675.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01351.01;Currants;2015;2015;t;25540;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01351.01;Currants;2016;2016;ha;4800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01351.01;Currants;2016;2016;kg/ha;5104.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01351.01;Currants;2016;2016;t;24500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01351.01;Currants;2017;2017;ha;4800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01351.01;Currants;2017;2017;kg/ha;5654.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01351.01;Currants;2017;2017;t;27140;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01351.01;Currants;2018;2018;ha;4700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01351.01;Currants;2018;2018;kg/ha;6304.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01351.01;Currants;2018;2018;t;29630;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01351.01;Currants;2019;2019;ha;4200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01351.01;Currants;2019;2019;kg/ha;6321.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01351.01;Currants;2019;2019;t;26550;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01351.01;Currants;2020;2020;ha;3900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01351.01;Currants;2020;2020;kg/ha;6612.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01351.01;Currants;2020;2020;t;25790;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01351.01;Currants;2021;2021;ha;3700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01351.01;Currants;2021;2021;kg/ha;7305.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01351.01;Currants;2021;2021;t;27030;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01351.01;Currants;2022;2022;ha;3500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01351.01;Currants;2022;2022;kg/ha;7054.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01351.01;Currants;2022;2022;t;24690;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2154;Ducks;2014;2014;1000 An;11490;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2154;Ducks;2015;2015;1000 An;11310;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2154;Ducks;2016;2016;1000 An;10150;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2154;Ducks;2017;2017;1000 An;10876;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2154;Ducks;2018;2018;1000 An;10954;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2154;Ducks;2019;2019;1000 An;11680;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2154;Ducks;2020;2020;1000 An;11418;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2154;Ducks;2021;2021;1000 An;11373;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5112;Stocks;2154;Ducks;2022;2022;1000 An;9960;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21151;Edible offal of cattle, fresh, chilled or frozen;2014;2014;t;60156.27;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21151;Edible offal of cattle, fresh, chilled or frozen;2014;2014;An;2716400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21151;Edible offal of cattle, fresh, chilled or frozen;2015;2015;t;55972.88;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21151;Edible offal of cattle, fresh, chilled or frozen;2015;2015;An;2312000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21151;Edible offal of cattle, fresh, chilled or frozen;2016;2016;t;54806.78;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21151;Edible offal of cattle, fresh, chilled or frozen;2016;2016;An;2261000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21151;Edible offal of cattle, fresh, chilled or frozen;2017;2017;t;52984.75;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21151;Edible offal of cattle, fresh, chilled or frozen;2017;2017;An;2181300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21151;Edible offal of cattle, fresh, chilled or frozen;2018;2018;t;52314.24;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21151;Edible offal of cattle, fresh, chilled or frozen;2018;2018;An;2145900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21151;Edible offal of cattle, fresh, chilled or frozen;2019;2019;t;53859.32;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21151;Edible offal of cattle, fresh, chilled or frozen;2019;2019;An;2127500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21151;Edible offal of cattle, fresh, chilled or frozen;2020;2020;t;50346.44;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21151;Edible offal of cattle, fresh, chilled or frozen;2020;2020;An;1987600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21151;Edible offal of cattle, fresh, chilled or frozen;2021;2021;t;45259.32;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21151;Edible offal of cattle, fresh, chilled or frozen;2021;2021;An;1796200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21151;Edible offal of cattle, fresh, chilled or frozen;2022;2022;t;39151.86;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21151;Edible offal of cattle, fresh, chilled or frozen;2022;2022;An;1602800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21156;Edible offal of goat, fresh, chilled or frozen;2014;2014;t;767.44;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21156;Edible offal of goat, fresh, chilled or frozen;2014;2014;An;407300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21156;Edible offal of goat, fresh, chilled or frozen;2015;2015;t;739.53;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21156;Edible offal of goat, fresh, chilled or frozen;2015;2015;An;391800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21156;Edible offal of goat, fresh, chilled or frozen;2016;2016;t;683.72;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21156;Edible offal of goat, fresh, chilled or frozen;2016;2016;An;377300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21156;Edible offal of goat, fresh, chilled or frozen;2017;2017;t;837.21;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21156;Edible offal of goat, fresh, chilled or frozen;2017;2017;An;384600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21156;Edible offal of goat, fresh, chilled or frozen;2018;2018;t;906.98;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21156;Edible offal of goat, fresh, chilled or frozen;2018;2018;An;396200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21156;Edible offal of goat, fresh, chilled or frozen;2019;2019;t;865.12;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21156;Edible offal of goat, fresh, chilled or frozen;2019;2019;An;389400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21156;Edible offal of goat, fresh, chilled or frozen;2020;2020;t;711.63;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21156;Edible offal of goat, fresh, chilled or frozen;2020;2020;An;325900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21156;Edible offal of goat, fresh, chilled or frozen;2021;2021;t;753.49;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21156;Edible offal of goat, fresh, chilled or frozen;2021;2021;An;412100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21156;Edible offal of goat, fresh, chilled or frozen;2022;2022;t;627.91;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21156;Edible offal of goat, fresh, chilled or frozen;2022;2022;An;320500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21153;Edible offal of pigs, fresh, chilled or frozen;2014;2014;t;45776.71;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21153;Edible offal of pigs, fresh, chilled or frozen;2014;2014;An;8596900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21153;Edible offal of pigs, fresh, chilled or frozen;2015;2015;t;46830.82;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21153;Edible offal of pigs, fresh, chilled or frozen;2015;2015;An;8533500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21153;Edible offal of pigs, fresh, chilled or frozen;2016;2016;t;46109.59;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21153;Edible offal of pigs, fresh, chilled or frozen;2016;2016;An;8550300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21153;Edible offal of pigs, fresh, chilled or frozen;2017;2017;t;45363.7;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21153;Edible offal of pigs, fresh, chilled or frozen;2017;2017;An;8465500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21153;Edible offal of pigs, fresh, chilled or frozen;2018;2018;t;43310.96;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21153;Edible offal of pigs, fresh, chilled or frozen;2018;2018;An;8135100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21153;Edible offal of pigs, fresh, chilled or frozen;2019;2019;t;43662.33;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21153;Edible offal of pigs, fresh, chilled or frozen;2019;2019;An;8040000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21153;Edible offal of pigs, fresh, chilled or frozen;2020;2020;t;42978.08;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21153;Edible offal of pigs, fresh, chilled or frozen;2020;2020;An;7796100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21153;Edible offal of pigs, fresh, chilled or frozen;2021;2021;t;44630.14;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21153;Edible offal of pigs, fresh, chilled or frozen;2021;2021;An;8106700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21153;Edible offal of pigs, fresh, chilled or frozen;2022;2022;t;40598.63;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21153;Edible offal of pigs, fresh, chilled or frozen;2022;2022;An;7431500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21155;Edible offal of sheep, fresh, chilled or frozen;2014;2014;t;1241.86;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21155;Edible offal of sheep, fresh, chilled or frozen;2014;2014;An;650500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21155;Edible offal of sheep, fresh, chilled or frozen;2015;2015;t;1172.09;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21155;Edible offal of sheep, fresh, chilled or frozen;2015;2015;An;519400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21155;Edible offal of sheep, fresh, chilled or frozen;2016;2016;t;1186.05;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21155;Edible offal of sheep, fresh, chilled or frozen;2016;2016;An;500200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21155;Edible offal of sheep, fresh, chilled or frozen;2017;2017;t;1046.51;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21155;Edible offal of sheep, fresh, chilled or frozen;2017;2017;An;479700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21155;Edible offal of sheep, fresh, chilled or frozen;2018;2018;t;1088.37;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21155;Edible offal of sheep, fresh, chilled or frozen;2018;2018;An;484200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21155;Edible offal of sheep, fresh, chilled or frozen;2019;2019;t;1074.42;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5320;Producing Animals/Slaughtered;21155;Edible offal of sheep, fresh, chilled or frozen;2019;2019;An;475800;A;Official figure;
